date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151004,0,SO2,5,2,3,2,3,5,3,2,,2,2,4,7,7,9,13,2,2,2,4,2,2,2,7,2,2,8,2,2,3,6,6,6,5,10
20151004,0,SO2_24h,4,3,4,4,4,4,4,4,,4,3,4,8,6,7,9,3,5,2,5,3,3,7,10,9,3,7,4,4,5,5,9,6,8,7
20151004,0,NO2,103,88,101,82,122,109,88,54,,96,25,96,97,64,84,89,82,33,23,54,17,52,29,13,51,9,27,51,61,47,112,123,116,106,101
20151004,0,NO2_24h,50,46,52,45,65,51,54,52,,64,38,63,68,48,53,55,46,41,30,34,25,37,34,22,47,9,19,37,37,40,68,74,83,80,68
20151004,0,O3,2,2,2,11,4,5,2,2,,2,60,2,2,37,16,2,2,43,34,33,23,2,36,53,40,45,73,9,2,16,2,2,,2,2
20151004,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151004,0,CO,1.1,1.1,1,0.9,1.3,1,1,0.6,,1.1,0.6,1.4,1.4,0.9,0.8,1,1.2,0.7,0.4,1.1,0.7,0.9,0.6,0.5,0.4,0.6,0.9,1.7,1.2,0.6,1.3,1.5,1.1,1,1.4
20151004,0,CO_24h,0.7,0.7,0.7,0.7,0.7,0.6,0.7,0.5,,0.7,0.6,0.7,0.8,0.7,0.6,0.6,0.7,0.7,0.4,0.7,0.5,0.6,0.5,0.4,0.5,0.5,0.7,0.7,1,0.4,0.8,0.8,0.8,0.8,0.7
20151004,1,SO2,5,2,2,2,2,2,2,2,,3,2,2,7,6,8,8,2,2,2,5,2,2,2,7,2,2,9,2,2,3,7,6,4,5,10
20151004,1,SO2_24h,4,3,4,4,4,4,4,4,,4,3,4,8,6,7,9,3,5,2,5,3,3,7,10,9,3,8,4,4,5,5,9,5,8,7
20151004,1,NO2,97,71,98,86,112,99,79,55,,93,38,85,84,75,74,90,58,33,22,43,14,37,27,14,69,8,28,51,50,45,120,98,104,103,86
20151004,1,NO2_24h,51,46,53,46,66,52,55,52,,64,39,64,69,48,53,55,46,40,30,35,26,36,33,22,48,9,20,36,37,41,70,73,84,80,69
20151004,1,O3,2,2,2,2,2,2,2,2,,2,39,2,2,17,22,2,2,36,34,29,24,8,30,54,9,39,65,5,2,12,2,2,,2,2
20151004,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151004,1,CO,1.3,1,1,1,1.6,1.1,0.8,0.6,,1.2,0.5,1.1,1.5,0.8,0.8,1.2,1,0.7,0.4,1.2,0.7,0.8,0.6,0.6,0.4,0.7,1.4,1.7,1.2,0.6,1.4,1.8,0.9,0.9,1.3
20151004,1,CO_24h,0.7,0.7,0.7,0.7,0.8,0.6,0.7,0.5,,0.7,0.6,0.7,0.8,0.7,0.6,0.6,0.7,0.7,0.4,0.8,0.6,0.6,0.5,0.5,0.5,0.5,0.8,0.8,1,0.5,0.8,0.8,0.8,0.8,0.7
20151004,2,SO2,4,2,2,2,2,2,2,7,,3,2,2,8,4,6,7,8,4,2,9,2,2,2,8,2,2,9,2,2,4,6,5,5,7,13
20151004,2,SO2_24h,4,3,4,4,4,4,4,4,,4,3,4,8,6,7,9,3,5,2,5,3,3,7,10,9,3,8,4,4,5,5,9,5,8,7
20151004,2,NO2,90,58,92,78,102,100,72,51,,87,60,85,65,83,75,82,31,58,21,30,13,33,33,17,46,8,28,54,58,49,107,100,99,105,77
20151004,2,NO2_24h,52,46,54,47,68,54,56,52,,65,40,65,68,48,53,55,46,41,29,35,26,36,33,23,49,9,21,36,38,41,72,73,85,82,69
20151004,2,O3,2,2,2,2,2,2,2,2,,2,7,2,2,4,17,2,2,8,31,28,18,4,17,44,19,35,63,2,2,3,2,2,,2,2
20151004,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151004,2,CO,1.5,1,1,1.1,1.3,1.3,0.7,0.6,,1.3,0.5,1.1,0.8,1,0.8,1.4,0.8,0.8,0.4,1.1,0.7,0.8,0.5,0.6,0.4,0.6,1.4,1.5,1.2,0.5,1.1,1.7,1,1.1,1.4
20151004,2,CO_24h,0.7,0.7,0.7,0.7,0.8,0.7,0.7,0.5,,0.7,0.6,0.8,0.8,0.7,0.6,0.7,0.8,0.7,0.4,0.8,0.6,0.7,0.5,0.5,0.5,0.5,0.8,0.8,1,0.5,0.8,0.9,0.8,0.8,0.8
20151004,3,SO2,2,2,2,2,2,2,2,8,,2,2,3,5,3,6,6,2,2,2,2,2,2,2,7,2,2,4,2,2,5,4,4,4,,12
20151004,3,SO2_24h,4,3,4,4,4,4,4,4,,4,3,4,8,6,7,9,3,5,2,5,3,3,6,10,9,3,8,4,4,5,5,9,5,,8
20151004,3,NO2,82,61,89,77,93,86,69,41,,83,66,71,69,82,76,76,27,54,20,29,13,32,47,18,11,8,31,58,53,47,97,96,94,,58
20151004,3,NO2_24h,53,47,56,49,69,56,57,51,,65,41,65,69,49,53,55,45,43,29,35,26,37,33,23,48,9,22,36,39,41,74,74,86,,69
20151004,3,O3,2,2,2,2,2,2,2,2,,2,6,2,2,3,9,2,2,10,28,133,14,2,2,,52,31,271,2,2,2,2,4,,,2
20151004,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151004,3,CO,1.1,1.1,1,1.1,1.3,1.2,0.8,0.6,,1,0.6,1.2,0.9,1.1,0.8,1.4,0.7,0.8,0.4,1.1,0.6,0.7,0.5,0.6,0.4,0.6,1.5,1.2,1.2,0.5,1.2,1.5,1,,1.2
20151004,3,CO_24h,0.7,0.7,0.7,0.7,0.9,0.7,0.7,0.5,,0.8,0.6,0.8,0.8,0.7,0.6,0.7,0.8,0.7,0.4,0.8,0.6,0.7,0.5,0.5,0.5,0.5,0.9,0.8,1,0.5,0.8,0.9,0.8,,0.8
20151004,4,SO2,2,2,2,2,2,2,3,8,,2,2,2,5,3,7,6,2,3,2,6,2,2,2,7,2,2,10,3,2,5,3,5,3,5,10
20151004,4,SO2_24h,4,3,4,4,4,4,4,4,,4,3,4,8,6,7,9,3,5,2,6,3,3,6,10,8,3,8,4,4,5,5,9,5,8,8
20151004,4,NO2,76,60,89,80,89,77,67,40,,78,59,65,80,75,69,71,32,35,20,32,11,40,44,18,12,7,32,61,39,40,84,92,90,91,66
20151004,4,NO2_24h,55,48,58,51,70,58,57,51,,66,41,65,69,49,53,55,45,43,29,36,26,39,33,24,45,9,23,35,38,41,76,74,87,85,68
