date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20150922,0,SO2,35,25,19,13,30,27,9,6,3,10,11,10,12,21,17,14,3,13,2,12,13,12,4,10,2,10,11,2,2,5,29,27,,14,21
20150922,0,SO2_24h,24,23,19,18,20,23,12,9,10,17,13,12,21,22,21,28,11,11,4,15,15,27,9,9,8,14,21,10,10,8,23,28,,23,25
20150922,0,NO2,76,66,71,76,100,61,127,92,50,56,125,118,91,68,54,111,67,66,54,20,37,35,70,32,42,11,26,48,58,70,83,118,,97,155
20150922,0,NO2_24h,70,65,70,66,98,69,83,45,43,48,46,69,74,62,55,76,63,61,52,24,26,52,36,37,55,10,29,48,40,41,89,112,,122,124
20150922,0,O3,60,38,74,48,71,82,16,2,72,56,13,30,50,59,89,19,31,65,60,111,64,98,50,108,71,106,129,34,2,2,44,33,,24,2
20150922,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,0,CO,2.6,2.8,1.8,2.6,3,2.1,1.7,1.3,1.1,1.6,1.9,1.6,1.5,2.5,2.2,1.6,1.1,1.2,1,0.6,1.1,1.1,1.1,1.1,1.1,1,0.7,1.8,1.9,0.9,2.9,2.9,,2.6,1.7
20150922,0,CO_24h,1.3,1.2,1.3,1.3,1.7,1.3,1.3,1.2,1,1.2,1.5,1.3,1.2,1.3,1.2,0.7,1.1,1.2,1,0.9,1.1,1.1,1.1,1,1.1,0.9,0.8,1.2,1.3,0.8,1.4,1.5,,1.4,1.3
20150922,1,SO2,33,26,19,13,28,17,11,4,2,15,8,8,11,17,15,9,,14,2,12,11,4,3,7,2,15,8,2,2,5,28,26,,9,22
20150922,1,SO2_24h,25,24,19,18,21,23,12,9,10,17,13,12,21,22,22,28,,12,4,15,16,28,9,9,8,15,21,10,10,9,24,28,,23,26
20150922,1,NO2,68,65,75,83,85,120,89,93,81,61,102,131,75,71,52,103,40,68,51,18,36,57,44,35,88,12,24,57,53,65,78,90,,101,147
20150922,1,NO2_24h,69,64,71,67,97,71,83,46,45,49,47,71,75,62,54,76,61,63,52,24,27,52,37,37,55,10,29,47,41,42,88,111,,122,124
20150922,1,O3,61,35,61,39,80,16,40,2,39,37,17,5,48,47,84,5,33,49,46,113,60,58,64,78,23,93,135,11,20,2,44,53,,21,2
20150922,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,1,CO,2.2,2.2,2.2,2.4,2.7,2,1.7,1.3,1.3,2.1,1.7,1.8,1.5,2.2,2.3,1.3,0.8,1.2,1,0.6,1.1,1.2,1.1,1,1.1,1.1,0.9,2,1.9,0.9,2.3,2.4,,2.1,1.6
20150922,1,CO_24h,1.4,1.2,1.3,1.4,1.7,1.3,1.3,1.2,1,1.3,1.5,1.3,1.3,1.3,1.2,0.8,1.1,1.2,1,0.9,1.1,1.1,1.1,1,1.1,0.9,0.8,1.2,1.3,0.8,1.4,1.6,,1.5,1.4
20150922,2,SO2,30,15,22,13,28,15,18,3,4,17,5,7,16,18,11,8,,13,2,10,9,2,2,8,2,4,10,2,2,5,28,23,,13,20
20150922,2,SO2_24h,25,24,19,18,21,23,13,9,10,18,13,12,21,22,22,28,,12,4,16,16,28,9,10,8,15,20,10,10,9,24,29,,24,26
20150922,2,NO2,70,57,68,64,72,95,53,74,78,60,103,100,60,53,86,95,23,60,48,16,28,61,53,28,76,10,25,77,47,58,67,74,,85,136
20150922,2,NO2_24h,69,62,71,66,96,71,82,47,47,49,49,72,75,61,55,77,58,64,54,24,27,52,39,37,56,10,28,48,41,43,87,110,,121,124
20150922,2,O3,46,31,60,51,79,28,63,2,30,18,6,11,55,67,38,9,26,40,35,126,59,30,37,77,19,70,126,2,19,2,53,60,,33,2
20150922,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,2,CO,1.9,2,1.9,2,2.3,1.9,1.8,1.2,1.3,2,1.5,1.7,1.3,1.8,2,1.1,,1.2,1.1,0.7,1.1,1.3,1.1,1,1.2,0.9,1,1.4,1.7,0.9,2,2,,1.8,1.8
20150922,2,CO_24h,1.4,1.3,1.4,1.4,1.8,1.4,1.3,1.2,1,1.3,1.5,1.3,1.3,1.4,1.3,0.8,,1.2,1,0.9,1.1,1.1,1.1,1,1,0.9,0.8,1.2,1.4,0.8,1.5,1.6,,1.5,1.4
20150922,3,SO2,26,17,19,13,26,12,20,4,4,11,4,6,13,17,9,7,2,10,2,8,3,2,5,5,2,3,3,2,2,6,28,27,,18,18
20150922,3,SO2_24h,25,24,19,19,21,23,14,9,10,18,13,12,21,22,22,27,12,13,4,16,16,28,9,10,8,15,20,10,10,9,25,29,,24,26
20150922,3,NO2,96,85,64,64,88,95,52,71,54,60,102,86,66,53,114,67,26,56,52,16,23,54,58,32,76,9,28,56,39,61,73,68,,88,126
20150922,3,NO2_24h,69,63,70,65,95,72,81,48,47,49,52,73,75,60,57,76,56,65,55,24,28,51,40,38,57,10,28,48,41,43,86,109,,120,124
20150922,3,O3,21,29,59,50,72,14,50,2,38,7,2,14,41,60,2,25,,43,25,124,49,42,30,50,6,63,296,9,30,2,46,61,,27,2
20150922,3,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,3,CO,1.4,1.7,1.8,1.8,2.1,1.9,1.7,1.2,1.2,1.9,1.4,1.7,1.5,1.7,1.9,1,,1.4,1.1,0.9,1.1,1.3,1.2,1,1.3,0.9,1.5,0.9,1.7,0.9,1.7,1.9,,1.6,1.7
20150922,3,CO_24h,1.4,1.3,1.4,1.5,1.8,1.4,1.4,1.1,1,1.3,1.5,1.4,1.3,1.4,1.3,0.9,,1.2,1.1,0.9,1.1,1.1,1.1,1,1.1,0.9,0.8,1.2,1.4,0.8,1.5,1.7,,1.6,1.4
20150922,4,SO2,24,13,17,13,17,10,13,4,4,12,4,7,14,15,7,6,2,8,2,7,2,2,4,5,2,6,7,2,2,5,22,21,,16,16
20150922,4,SO2_24h,25,25,20,19,22,23,14,9,10,18,13,12,21,22,22,27,12,13,4,16,16,28,9,10,8,15,19,10,10,9,25,29,,24,26
20150922,4,NO2,79,119,62,61,123,73,89,72,48,65,91,93,65,63,102,58,,54,55,16,21,35,54,30,83,10,26,41,42,59,108,117,,100,115
20150922,4,NO2_24h,70,65,69,65,95,72,81,49,48,50,52,73,74,60,59,75,,65,56,25,28,50,42,38,58,10,28,47,41,44,87,110,,121,124
20150922,4,O3,40,3,53,49,,28,16,,35,2,2,3,30,44,2,27,,38,16,121,54,61,35,37,2,65,94,21,13,,6,13,,21,2
20150922,4,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,4,CO,1.4,1.9,1.8,1.8,2.2,1.7,1.6,1.3,1.3,1.8,1.4,1.8,1.6,1.7,1.9,1.1,0.8,1.3,1.1,1.3,1.1,1.2,1.2,1.1,1.3,1,1.7,1,1.6,1,1.9,2,,1.7,1.6
20150922,4,CO_24h,1.5,1.4,1.4,1.5,1.9,1.4,1.4,1.1,1,1.4,1.5,1.4,1.3,1.4,1.4,0.9,1.1,1.2,1.1,0.9,1.1,1.1,1.1,1,1.1,1,0.8,1.2,1.4,0.9,1.5,1.7,,1.6,1.5
20150922,5,SO2,18,10,13,11,14,10,4,3,4,12,6,10,12,13,7,6,2,6,2,4,2,2,4,3,2,14,8,2,2,5,18,17,,14,13
20150922,5,SO2_24h,25,25,20,19,22,22,14,8,10,18,13,13,21,22,22,27,12,13,4,16,16,28,9,10,8,15,19,10,10,9,25,29,,24,26
20150922,5,NO2,84,96,97,89,93,66,104,51,50,57,81,93,69,59,99,70,,48,66,16,19,32,46,47,74,,23,37,37,60,105,119,,117,103
20150922,5,NO2_24h,70,66,70,65,94,72,82,50,48,51,53,74,74,61,61,75,,63,57,24,29,49,43,39,59,,27,46,42,45,88,111,,122,124
20150922,5,O3,25,4,14,18,34,28,2,2,29,9,3,2,22,41,3,14,26,39,5,112,61,70,45,17,2,80,113,12,11,3,2,4,,5,2
20150922,5,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20150922,5,CO,1.7,1.8,1.9,2,2.1,1.6,1.5,1.2,1.3,1.7,1.5,1.8,1.6,1.6,1.9,1.2,1.2,1.3,1.2,1.5,1.2,1.3,1.4,1.1,1.3,1.1,1.4,1,1.6,1,1.9,2,,1.8,1.5
20150922,5,CO_24h,1.5,1.4,1.5,1.5,1.9,1.5,1.4,1.1,1.1,1.4,1.5,1.4,1.3,1.5,1.4,0.9,1.1,1.2,1.1,1,1.1,1.2,1.1,1,1.1,1,0.9,1.2,1.5,0.9,1.6,1.7,,1.6,1.5
20150922,6,SO2,15,10,12,8,12,9,2,3,3,11,6,9,12,11,7,7,2,5,2,4,3,2,4,2,2,12,8,2,2,5,16,15,,15,10
20150922,6,SO2_24h,25,25,20,19,23,22,14,8,10,18,13,13,21,22,22,27,12,13,4,16,16,28,9,10,8,16,18,10,10,9,25,30,,24,25
20150922,6,NO2,93,99,93,93,93,73,95,54,48,57,76,83,77,70,89,76,54,51,76,15,19,33,46,40,69,13,22,45,41,54,105,116,,116,98
20150922,6,NO2_24h,70,67,70,66,93,72,82,50,48,52,54,75,74,61,62,74,54,63,59,24,29,48,44,40,61,11,27,46,42,45,89,111,,122,124
