date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20151113,0,SO2,20,7,2,13,11,17,10,8,6,15,4,,19,20,13,15,5,3,6,25,4,2,2,7,2,6,7,6,2,9,,19,27,23,21
20151113,0,SO2_24h,10,6,2,9,6,9,8,6,6,10,3,,17,14,10,10,4,2,4,15,4,2,2,6,2,7,8,10,8,7,,14,13,16,15
20151113,0,NO2,62,59,58,62,80,65,68,77,37,72,47,,64,62,65,64,64,79,55,69,57,58,51,56,72,44,67,58,28,65,,78,77,92,58
20151113,0,NO2_24h,57,57,56,57,73,63,63,67,53,62,42,,64,57,62,61,59,63,56,57,54,57,51,51,60,34,58,53,36,55,,71,70,73,55
20151113,0,O3,2,2,2,3,5,3,2,2,2,5,4,,3,10,5,2,2,2,2,4,2,2,6,2,2,2,2,7,2,2,,2,2,4,2
20151113,0,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151113,0,CO,3,2.8,2.5,3.2,3.9,2.3,3.2,2.8,2.8,2.8,3,,3.3,2.9,2.5,2.9,3.3,2.7,2.9,3,2.7,2.9,1.9,3.1,3.6,1.7,2.1,4.6,3.1,3.3,,3,3.1,3.2,2.9
20151113,0,CO_24h,2.6,2.3,2.8,2.4,3.3,2.5,2.4,1.8,2.2,2.3,2.5,,2.8,2.7,2.4,2.3,2.4,2.3,2.2,2,2.1,1.9,1.5,2.1,3,1.5,1.9,2,2.8,2.4,,2.3,2.7,2.5,2.8
20151113,1,SO2,20,9,2,14,13,19,15,8,7,16,5,10,19,21,12,15,5,4,6,31,5,2,3,8,2,5,8,6,2,9,,20,25,21,25
20151113,1,SO2_24h,11,6,2,10,7,9,8,6,6,11,3,6,18,15,10,10,4,2,4,16,4,2,2,6,2,7,8,10,8,7,,14,14,17,15
20151113,1,NO2,60,65,58,59,79,69,63,76,43,66,38,61,62,58,60,59,52,78,54,66,52,57,45,58,74,37,66,51,27,68,,76,73,78,61
20151113,1,NO2_24h,57,57,56,57,74,63,63,67,53,63,42,59,64,57,61,61,59,65,56,58,55,58,51,52,61,35,59,53,36,56,,72,70,73,55
20151113,1,O3,2,2,2,2,5,5,2,2,2,4,6,2,3,11,7,2,2,2,2,4,2,2,6,2,2,2,2,5,2,2,,2,2,3,2
20151113,1,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151113,1,CO,3,2.8,2.5,2.8,3.8,2.7,2.6,2.9,2.9,2.7,2.8,3,3.1,2.7,2.5,2.6,5,2.3,2.8,3.5,2.8,3.1,2,3.2,3.6,1.7,2.1,3.4,3.2,3.3,,2.9,2.6,2.8,2.9
20151113,1,CO_24h,2.7,2.3,2.8,2.5,3.3,2.5,2.4,1.9,2.2,2.4,2.5,2.4,2.8,2.7,2.4,2.3,2.5,2.3,2.2,2.1,2.2,2,1.5,2.2,3,1.5,1.9,2.1,2.9,2.4,,2.4,2.7,2.6,2.8
20151113,2,SO2,21,10,3,14,13,18,17,10,6,15,10,8,19,19,12,14,12,6,5,37,5,2,3,7,2,4,7,6,2,8,,19,23,19,24
20151113,2,SO2_24h,12,7,2,10,7,10,9,6,6,11,3,6,18,15,10,10,5,2,4,17,4,2,2,6,2,7,8,10,8,7,,15,15,17,16
20151113,2,NO2,56,62,58,59,75,66,59,77,44,62,28,58,68,56,53,57,35,77,52,68,52,56,45,52,74,32,68,58,31,67,,73,72,69,61
20151113,2,NO2_24h,57,58,56,57,74,64,63,68,52,63,42,59,64,57,61,61,58,66,56,59,56,58,51,53,62,35,60,53,36,57,,72,71,74,56
20151113,2,O3,2,2,2,2,4,5,2,2,2,2,2,2,2,11,12,2,2,2,2,4,2,2,4,2,2,2,2,3,2,2,,2,2,3,2
20151113,2,O3_24h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20151113,2,CO,2.7,2.6,2.5,2.7,3.5,2.6,2.4,3,2.9,2.4,2.2,2.8,2.9,2.7,2.4,2.4,2.6,2.3,3,3.8,2.7,3.5,2.2,3.2,3.7,1.4,2.3,3.2,3.7,3.5,,2.6,2.5,2.5,2.6
20151113,2,CO_24h,2.7,2.3,2.7,2.5,3.3,2.5,2.4,2,2.3,2.4,2.5,2.4,2.8,2.7,2.4,2.3,2.6,2.3,2.3,2.2,2.2,2.1,1.6,2.3,3,1.5,1.9,2.1,2.9,2.5,,2.4,2.7,2.6,2.8
20151113,3,SO2,22,12,3,14,13,19,17,10,8,14,3,8,21,18,12,13,5,6,5,32,5,2,3,7,2,3,5,5,2,8,,19,22,18,23
20151113,3,SO2_24h,12,7,2,10,7,10,9,6,6,11,3,6,18,15,11,11,5,3,4,18,4,2,2,6,2,7,8,10,8,7,,15,15,18,16
20151113,3,NO2,54,61,56,58,73,63,59,74,58,64,44,57,70,61,57,57,32,75,56,73,52,54,40,51,72,33,66,48,23,64,,70,69,73,57
20151113,3,NO2_24h,58,58,56,58,75,64,63,68,52,63,42,59,65,57,61,61,58,67,56,61,57,58,51,53,62,36,61,53,35,58,,73,71,75,56
20151113,3,O3,2,2,2,2,4,4,2,2,2,4,2,2,2,11,8,2,2,2,2,2,2,2,6,2,2,2,237,3,2,2,,2,2,3,2
