date,hour,type,东四,天坛,官园,万寿西宫,奥体中心,农展馆,万柳,北部新区,植物园,丰台花园,云岗,古城,房山,大兴,亦庄,通州,顺义,昌平,门头沟,平谷,怀柔,密云,延庆,定陵,八达岭,密云水库,东高村,永乐店,榆垡,琉璃河,前门,永定门内,西直门北,南三环,东四环
20140714,0,PM2.5,36.6,36.7,35.2,36.5,51.8,53.8,46.8,47.1,22.9,53,38.3,52.1,33.1,44.5,46,58.9,28.9,9.8,10.4,13.6,15.2,13.5,13.3,7.4,14.2,15,5.6,48.9,30,25.3,97.7,50,48,42.4,66.9
20140714,0,PM2.5_24h,17.6,20.1,17.7,18.2,21.4,19.8,20.8,23,8.9,19.3,15.7,18.6,14.7,20,27.1,21.6,15.3,10.6,11.6,14.9,11.5,10.8,12.1,8.8,14.5,8.3,11,22.1,25.4,29.3,54.8,24.4,22.9,24.5,28.6
20140714,0,PM10,,,102.7,82.4,,177.6,121.6,170.1,42.1,,73,199.4,130.9,99.5,,136.5,,15.3,,,27.2,,35.4,17.5,28.4,,,88.4,83.1,65.9,,105.7,162.9,162.9,
20140714,0,PM10_24h,,,60.3,54.4,,70.3,67.8,73.7,33.9,,48.5,67.5,64.8,59.3,,80.1,,30.5,36.3,,31,,31.4,29.3,30,,,55.1,95,92.8,,62.7,72.1,109.7,
20140714,0,AQI,53,29,56,53,58,61,60,62,34,60,49,61,58,55,54,66,26,31,37,22,31,16,32,30,30,20,27,53,73,72,75,64,66,80,57
20140714,1,PM2.5,57.8,34.9,35.9,36.2,46.4,53.6,47.2,41,18.5,58.2,27.4,36.7,28.8,42.1,50.6,59.6,22.5,9.8,10.5,11.6,13.6,13.2,19.9,7.1,21.5,12.7,7.5,32.2,28.2,24.4,100.4,44.8,47.6,103.9,68.8
20140714,1,PM2.5_24h,18.5,20.4,17.8,18.6,21.7,20.6,21.6,23.4,9.2,20,15.7,19.3,14.3,20.3,26.9,22.2,15.3,10.4,11.5,14,11.6,11.1,12.5,8.5,15.1,8.6,10.6,21.7,25.3,29,56.2,24.9,23.2,26.9,29.1
20140714,1,PM10,,,91.1,104.2,,151.7,132.4,79.2,22.2,,73.1,111.5,94.3,106.4,,151,,,24.2,,52.1,,24.4,5,23.3,,,49,57.7,67.2,,93.3,113.5,253.3,
20140714,1,PM10_24h,,,59.4,55.8,,70.3,68.9,74.3,32.6,,47.7,69.9,62.9,59.7,,80.6,,30.5,35,,31.9,,31.7,29.3,30.3,,,53.4,94.2,91,,62.4,70.8,112.6,
20140714,1,AQI,62,30,55,53,54,61,60,63,33,56,48,60,57,55,52,66,26,31,35,20,32,16,32,30,37,19,27,52,73,71,77,62,61,82,60
